debt	stress	cause-effect
muscularis	stomach	component-whole
windmill	boy	product-producer
landscapes	earth	other
workers	depression	other
hotel	designer	product-producer
passengers	elite	member-collection
tube	magnet	entity-destination
windows	train	component-whole
memory	mouse	other
plums	orchard	member-collection
number	date	other
cobras	quiver	member-collection
eggs	queen	product-producer
beverage	root	entity-origin
orders	countries	other
oats	island	entity-origin
founders	tv	entity-destination
data	operations	other
people	joy	other
mass	land	other
haft	axe	component-whole
carpet	materials	other
artisans	fellowship	member-collection
parasite	pain	cause-effect
candle	light	cause-effect
rotors	satellite	component-whole
irritation	contractions	cause-effect
mask	treatment	component-whole
groups	people	other
arbiter	game	other
piece	use	message-topic
people	orbit	entity-destination
explanation	comments	entity-destination
teacher	case	other
sleeve	shirt	component-whole
newspaper	events	message-topic
delegation	government	entity-destination
smoke	stack	other
toolkits	framework	other
song	love	message-topic
vaccum	movement	cause-effect
nightingales	watch	member-collection
photographers	ratpack	member-collection
parents	fraud	other
tooth	cup	content-container
tops	drawer	content-container
antibiotics	colitis	cause-effect
school	disciples	product-producer
buses	convoy	member-collection
drinking	suffering	cause-effect
assemblies	strips	other
campaign	initiative	component-whole
controller	box	content-container
concrete	builders	instrument-agency
transmitter	signal	cause-effect
ginseng	taste	cause-effect
burglar	prison	entity-origin
clothing	eras	entity-origin
coffee	wife	product-producer
screw	magnet	component-whole
engineers	refinery	entity-origin
comments	leader	product-producer
sand	molds	entity-destination
speech	homophobia	message-topic
sleeves	sweater	component-whole
commentary	review	component-whole
entrance	supermarket	component-whole
cortex	brain	component-whole
researcher	mind	other
situation	tension	cause-effect
book	librarian	other
booze	suitcase	content-container
questions	mind	content-container
stress	breakouts	cause-effect
meeting	jobs	message-topic
insert	woman	product-producer
movies	list	entity-origin
asterisk	observation	other
collaboration	curriculum	other
guns	school	entity-destination
antenna	car	component-whole
subject	card	other
stew	vegetable	entity-origin
folder	shell	entity-origin
shuttle	senator	instrument-agency
ingredients	bottle	content-container
disease	pain	cause-effect
buds	flower	component-whole
parameter	value	entity-origin
lorries	emissions	cause-effect
rains	catastrophe	cause-effect
pictures	taverns	message-topic
liquor	grain	entity-origin
cheetahs	coalition	member-collection
soaps	irritation	cause-effect
drugs	plants	entity-origin
photographs	suitcase	content-container
heat	currents	cause-effect
survey	opinions	message-topic
flashbacks	story	component-whole
finches	trembling	member-collection
food	weeks	other
form	century	entity-origin
dye	colouration	cause-effect
greyhounds	leash	member-collection
comradeship	arms	other
belly	mother	component-whole
communities	builder	product-producer
journalist	television	entity-origin
patents	list	member-collection
painter	collection	other
conditions	magnitude	other
radiation	recurrence	cause-effect
roots	tree	component-whole
writer	jail	entity-origin
experiences	militancy	cause-effect
quire	scribe	product-producer
convocation	academicians	other
piece	fellow	product-producer
geometry	data	entity-origin
trouble	maker	cause-effect
computer	hacker	instrument-agency
drainage	pseudolesion	cause-effect
file	desk	content-container
recession	pain	cause-effect
company	pool	product-producer
benches	company	product-producer
investment	drawer	entity-destination
infection	sinusitis	cause-effect
harlot	hornpipe	other
nuclei	tube	entity-destination
formula	dieters	instrument-agency
caller	mistake	cause-effect
hinge	jaw	component-whole
section	format	other
water	kettle	content-container
production	country	entity-destination
jar	hematoma	cause-effect
section	description	message-topic
sword	case	content-container
product	radiation	cause-effect
choughs	clattering	member-collection
student	association	member-collection
otters	romp	member-collection
gentleman	country	entity-origin
project	technologies	other
soda	drink	other
comedy	entertainment	component-whole
spirits	rice	entity-origin
soup	vegetable	entity-origin
vocabulary	recogniser	component-whole
clothing	factory	product-producer
collapse	crisis	cause-effect
bleeding	suffering	cause-effect
magnets	laboratory	product-producer
deliberations	air	other
software	teleworker	instrument-agency
letters	canaille	member-collection
pillow	bed	other
items	mothers	instrument-agency
water	solution	entity-origin
technique	ozone	other
beam	microscopes	instrument-agency
president	committee	member-collection
nest	female	product-producer
setbacks	unemployment	cause-effect
aircraft	pilot	other
bowls	ceramicist	product-producer
arm	crane	component-whole
microwave	oven	instrument-agency
simulator	researchers	product-producer
eggs	clutch	member-collection
students	components	other
alizarin	roots	entity-origin
approaches	researchers	instrument-agency
dataset	size	other
particles	scratches	cause-effect
bucket	painters	instrument-agency
soldiers	brigade	member-collection
speculation	structure	cause-effect
country	turmoil	other
legacy	box	content-container
goddess	fish	other
insights	industry	entity-destination
ships	armada	member-collection
declaration	chairman	product-producer
painting	trunk	content-container
work	difficulties	message-topic
amenities	kiosks	other
color	player	instrument-agency
tools	dolphins	product-producer
lid	casing	component-whole
medication	employees	instrument-agency
ride	library	entity-origin
devices	patient	entity-destination
action	tick	cause-effect
calm	ceasefire	cause-effect
aircraft	airport	entity-origin
passport	detainee	instrument-agency
antibiotics	growth	cause-effect
barrier	organizers	product-producer
sun	damage	cause-effect
ideas	students	product-producer
machine-gun	villain	instrument-agency
picture	photo	entity-origin
sounds	manakin	cause-effect
organization	dentists	other
forum	firefighting	message-topic
letter	bottle	entity-destination
circuit	precedent	entity-origin
linearity	applicability	cause-effect
machine	factory	entity-origin
dynamite	fishing	other
camera	photographer	instrument-agency
exports	growth	cause-effect
eels	swarm	member-collection
questions	dangers	message-topic
houses	beneficiaries	entity-destination
walls	fortress	component-whole
talks	topic	entity-destination
person	error	other
buildings	villains	product-producer
piano	benefactor	entity-origin
study	levels	other
flour	almond	entity-origin
meal	chef	product-producer
murders	execution	cause-effect
election	spike	cause-effect
forms	students	instrument-agency
sketches	composer	product-producer
pups	litter	member-collection
report	police	product-producer
stove	cook	instrument-agency
chapters	issues	message-topic
tote	bag	other
employee	company	entity-origin
towels	tier	component-whole
musicians	collective	member-collection
productions	festivals	component-whole
women	jam	member-collection
events	problem	cause-effect
nanoparticles	implant	component-whole
houses	woods	other
books	knitting	message-topic
name	box	content-container
houses	government	product-producer
flour	stockings	entity-destination
sculptor	deal	other
pasta	territory	entity-destination
acoustics	car	other
roundness	deformation	cause-effect
program	origins	message-topic
book	reviewer	other
waterjet	gouge	cause-effect
offences	trade	other
computer	machine	component-whole
documentary	star	product-producer
information	works	message-topic
rock	accident	cause-effect
internet	tech	instrument-agency
upload	system	entity-destination
program	prostitute	instrument-agency
bankers	wunch	member-collection
series	authors	instrument-agency
people	chaos	other
video	executive	product-producer
story	company	product-producer
modules	programme	component-whole
carbohydrase	process	other
wedge	wrestlers	product-producer
wine	hands	other
burner	herbs	other
department	store	component-whole
boys	blush	member-collection
overfertilizing	growth	cause-effect
attenuator	participant	instrument-agency
swab	guy	instrument-agency
rotors	generators	component-whole
barricade	students	product-producer
craters	meteorite	product-producer
rod	arm	other
paper	model	message-topic
boat	shore	entity-origin
workshop	factors	message-topic
chair	corporation	other
molt	feathers	cause-effect
array	events	other
novel	observer	product-producer
life	disarray	other
mallet	worker	instrument-agency
feeder	machine	component-whole
outbreak	deaths	cause-effect
cameras	group	instrument-agency
story	trends	message-topic
antenna	medium	content-container
earthquake	slides	cause-effect
transmitters	orangutans	entity-destination
wheat	land	entity-origin
narcs	rock	other
coil	steppingmotor	component-whole
dates	position	other
book	director	product-producer
nectar	plants	product-producer
birdhouse	wood	entity-origin
funding	boost	cause-effect
builder	mud	other
war	damage	cause-effect
oil	harbor	entity-destination
estate	downturn	other
governor	appearances	other
bills	suitcase	content-container
downflow	times	other
president	university	other
heads	birds	component-whole
locks	door	component-whole
vibration	tone	cause-effect
crusaders	outrage	cause-effect
stakes	perspective	other
readers	content	other
copper	tissue	entity-destination
book	artists	product-producer
horses	dragoons	instrument-agency
publication	grant	other
coffees	species	entity-origin
spirits	barley	entity-origin
archers	devision	member-collection
panic	morning	other
cells	bone	entity-destination
insert	machine	content-container
equipment	player	instrument-agency
issues	life	other
valve	tank	component-whole
blade	saw	component-whole
plans	school	product-producer
object	orbit	entity-destination
trampoline	pigs	instrument-agency
hurricanes	destruction	cause-effect
grades	blackboard	entity-destination
dissertation	disparity	message-topic
description	effect	message-topic
sewage	river	entity-destination
city	section	other
beer	ginger	entity-origin
gates	palace	component-whole
skull	authorities	entity-destination
tests	professional	instrument-agency
spirits	corn	entity-origin
scenes	movies	entity-origin
arrival	tardiness	cause-effect
tungsten	filament	entity-origin
method	company	product-producer
gases	fuel	entity-origin
ring	binders	component-whole
seat	driver	instrument-agency
viruses	infection	cause-effect
girl	closet	entity-origin
draft	borders	message-topic
branch	tree	component-whole
disguise	farmer	product-producer
massacre	onslaught	cause-effect
grain	plants	product-producer
roof	building	component-whole
depression	suicide	cause-effect
dryness	coughing	cause-effect
woman	office	entity-origin
light	activation	cause-effect
wine	restaurant	entity-destination
frames	umbrella	component-whole
advisers	coterie	member-collection
debate	theory	message-topic
beers	wall	other
country	war	entity-origin
elephant	animal	entity-origin
probe	examiner	instrument-agency
oar	rowing	other
glass	teacher	instrument-agency
statue	temple	entity-destination
turbine	plant	product-producer
fungi	mycoses	cause-effect
bird	building	entity-destination
ceramics	potter	product-producer
beakers	formula	entity-destination
relaxation	reduction	cause-effect
results	cycles	entity-origin
game	date	entity-origin
wax	glands	product-producer
intestines	abdomen	entity-destination
fog	moisture	cause-effect
judgements	value	message-topic
hobo	morning	other
kaleidoscope	colours	other
works	painter	product-producer
blossom	tree	component-whole
deadline	industry	instrument-agency
surgeon	generation	member-collection
germs	sickness	cause-effect
charger	suitcase	content-container
subway	stop	entity-destination
crash	recession	cause-effect
solution	bottle	content-container
spoon	priest	instrument-agency
powder	envelope	content-container
test	controversy	other
preparations	company	product-producer
list	safe	content-container
gunman	leg	other
film	life	message-topic
rain	food	other
overview	viewer	message-topic
activity	expenditure	cause-effect
wine	rice	entity-origin
thermostats	heater	component-whole
women	accident	cause-effect
facility	system	component-whole
prayer	saint	product-producer
expansion	swelling	cause-effect
sand	beach	other
country	life	other
story	teenager	message-topic
miscarriage	grief	cause-effect
magpies	tiding	member-collection
post	events	entity-destination
extractant	chlorobenzene	entity-destination
instrument	players	instrument-agency
papers	ream	member-collection
flapper	closure	component-whole
mobile	belly	content-container
particles	vessel	content-container
souls	circle	member-collection
properties	amphibolites	cause-effect
uncle	uncle	other
grain	countries	entity-destination
defendant	line	entity-destination
smell	appetite	cause-effect
blood	clot	other
herons	siege	member-collection
drugs	blood	entity-origin
coins	circulation	other
chronicle	fortunes	message-topic
information	owner	instrument-agency
flour	well	entity-destination
questions	judge	product-producer
order	events	other
beer	barley	entity-origin
serial	dynasty	message-topic
whisky	rice	entity-origin
luggage	vehicle	entity-destination
bomb	suitcase	content-container
assassins	cabal	member-collection
frustrations	stress	cause-effect
work	food	other
virus	fever	cause-effect
train	terminal	entity-origin
tongue	bulldog	component-whole
cooperation	activity	other
list	assists	message-topic
wood	bonfire	entity-destination
eyeball	head	entity-origin
lizards	bottle	content-container
driver	car	entity-origin
dress	trunk	content-container
electrons	configuration	component-whole
crater	vulcano	component-whole
screen	computer	component-whole
strategy	needs	entity-origin
set	site	other
mice	trap	entity-destination
home	association	member-collection
sheep	drift	member-collection
pikemen	unit	member-collection
killers	cabal	member-collection
doors	train	component-whole
accident	snarl	cause-effect
child	care	other
unit	receivership	other
crap	industry	product-producer
maze	jurisdictions	other
strategy	focus	other
subunits	receptor	component-whole
asparagus	cancer	other
tea	glass	content-container
light	azimuth	entity-origin
proposal	candidate	product-producer
spring	creek	other
audio	event	entity-origin
invasion	destruction	cause-effect
details	people	other
winds	sand	other
competition	dressers	other
trawl	trove	other
pigeons	flock	member-collection
boss	office	entity-destination
erosion	rill	cause-effect
volunteer	organization	other
discourse	role	message-topic
horsemen	cavalcade	member-collection
city	author	product-producer
directors	boards	member-collection
blossom	apple	component-whole
piece	artists	product-producer
necklaces	cradle	entity-destination
line	company	product-producer
show	work	message-topic
population	region	entity-origin
stack	carton	entity-destination
floods	damage	cause-effect
sword	hands	entity-origin
interceptor	unit	component-whole
applet	browser	other
palettes	designer	instrument-agency
wort	bucket	entity-destination
scripts	story	message-topic
meteorites	space	entity-origin
loom	weaver	instrument-agency
convention	discharges	other
pin	plug	component-whole
clothing	pack	content-container
emission	ring	entity-origin
band	tsunami	cause-effect
contract	wages	message-topic
taxes	fluctuations	cause-effect
ingredients	basket	content-container
structure	dome	other
animal	crate	content-container
shell	aluminum	other
flour	nut	entity-origin
parodies	politics	message-topic
unit	drawer	entity-destination
sheet	student	product-producer
crossbowmen	unit	member-collection
virus	warts	cause-effect
earthquake	failures	cause-effect
soup	mushroom	entity-origin
car	crate	content-container
turkeys	rafters	member-collection
pneuroblasts	dam	entity-destination
design	studio	product-producer
patterns	textiles	entity-origin
obstruction	ablation	other
parts	findings	component-whole
section	factors	message-topic
spells	mage	instrument-agency
quote	interview	entity-origin
image	carafe	content-container
complex	stages	other
storm	damage	cause-effect
view	bridge	other
country	father	product-producer
infections	acne	cause-effect
grant	school	entity-destination
managers	shop	other
data	technician	product-producer
atlas	cartographer	product-producer
rainfall	landslide	cause-effect
excerpt	times	message-topic
quake	loss	cause-effect
man	office	other
software	users	instrument-agency
ring	toy	component-whole
flower	pond	entity-origin
lines	code	instrument-agency
marbles	method	other
waterbirds	visitors	member-collection
cups	stack	member-collection
joy	laughter	cause-effect
vessels	flotilla	member-collection
viruses	illness	cause-effect
houses	way	other
novel	ghosts	message-topic
website	projects	message-topic
roots	teeth	component-whole
rice	spirits	other
size	amount	other
dragons	wing	member-collection
author	information	other
typhoon	damage	cause-effect
assassination	arrests	cause-effect
piece	trunk	entity-destination
interview	actions	message-topic
jellyfish	fluther	member-collection
footwear	gardener	instrument-agency
amplifier	swing	cause-effect
film	journey	message-topic
explorer	region	entity-destination
pills	parents	instrument-agency
thumb	hand	component-whole
synthesis	work	entity-origin
oil	prices	other
syrup	cranberry	entity-origin
cylinder	boiler	component-whole
men	caisson	other
blog	girl	product-producer
heatsink	user	instrument-agency
claims	nature	message-topic
implementation	level	other
auto	plant	product-producer
palm	hand	component-whole
rocks	castle	entity-destination
additives	maker	product-producer
earthquake	avalanche	cause-effect
identity	movement	other
emperor	gathering	other
environmentalists	economics	other
administration	poverty	cause-effect
artists	constellation	member-collection
luciferin	researchers	instrument-agency
dragoons	squadron	member-collection
wall	settlers	product-producer
works	quilters	product-producer
fear	blockage	cause-effect
bid	envelope	entity-destination
gun	safe	content-container
process	features	other
walls	oven	component-whole
bending	fracture	cause-effect
information	public	entity-destination
report	application	message-topic
hounds	cry	member-collection
students	schools	entity-destination
statement	campaign	product-producer
church	obscurity	other
penny	machines	entity-destination
country	century	entity-destination
dashboard	truck	component-whole
limbs	basket	entity-destination
vaccine	technology	other
team	game	entity-origin
letter	group	entity-destination
information	database	content-container
weeks	therapy	other
telescope	eye	instrument-agency
patch	woman	instrument-agency
arrows	students	other
scandal	impeachment	cause-effect
soda	cup	content-container
chemicals	irritation	cause-effect
pointer	structure	component-whole
computer	box	content-container
couple	town	entity-origin
instructions	funds	message-topic
discussion	people	message-topic
movie	impression	cause-effect
tools	vessel	content-container
bow	hermit	instrument-agency
spiral	opener	component-whole
blaze	fire	cause-effect
fable	force	message-topic
daughter	harssement	other
war	devolution	message-topic
button	transmitter	component-whole
beer	corn	entity-origin
ensembles	festival	other
activity	earthquake	cause-effect
chamber	musician	other
hawks	mews	member-collection
percentages	rate	other
homes	club	member-collection
rains	increase	cause-effect
oils	seed	entity-origin
sharpening	stones	other
dispute	question	message-topic
cable	keyboard	component-whole
recession	hardship	cause-effect
blackboard	teacher	instrument-agency
x-rays	doctor	instrument-agency
crane	goddess	product-producer
beer	dog	other
drama	girl	message-topic
cavalry	town	other
steps	train	other
nectar	bees	product-producer
letter	deathbed	entity-origin
success	celebration	cause-effect
edge	flat	component-whole
poem	author	product-producer
hamburgers	combo	component-whole
waste	fumes	cause-effect
plate	dealer	instrument-agency
tsunami	havoc	cause-effect
beak	chicken	component-whole
example	scheme	message-topic
griffins	pryde	member-collection
statement	parties	other
megafunctions	designers	instrument-agency
papillomavirus	cancers	cause-effect
button	calculator	component-whole
ring	bag	entity-destination
bomb	bottle	entity-destination
money	economy	entity-destination
clip	capsule	component-whole
name	vote	entity-origin
photograph	artist	product-producer
riffraff	classes	other
plight	dwellers	entity-destination
organizers	group	other
questions	debate	component-whole
rod	spindle	component-whole
clock	wheel	component-whole
engine	equipment	component-whole
anger	aggressions	cause-effect
babel	words	other
bacon	butcher	other
introduction	book	component-whole
toolkit	artist	instrument-agency
commerce	demise	cause-effect
bedrooms	apartment	component-whole
fistful	dollars	other
electrician	checks	other
flowers	bunch	member-collection
wire	electrician	instrument-agency
fog	irritation	cause-effect
tourniquet	government	instrument-agency
key	sender	instrument-agency
tank	fuselage	component-whole
missile	canister	entity-destination
guillemots	bazaar	member-collection
books	philosopher	product-producer
population	individuals	other
signal	process	entity-destination
statement	group	product-producer
switch	alarm	component-whole
policemen	squad	member-collection
discussion	issue	message-topic
hammer	piano	component-whole
monitors	bank	member-collection
water	bottle	content-container
railing	balcony	component-whole
tourism	politician	instrument-agency
plane	airport	entity-origin
patient	hospital	other
fireplace	warmth	cause-effect
artworks	love	message-topic
monument	locals	product-producer
townhouse	builder	product-producer
page	fuser	product-producer
tool	artists	instrument-agency
butter	almond	entity-origin
beans	hill	member-collection
lift	hall	component-whole
waistband	underwear	component-whole
millions	country	entity-destination
poison	vessels	entity-destination
worms	clew	member-collection
ports	manufacture	other
stern	vessel	component-whole
change	disasters	cause-effect
running	shoes	other
raccoons	nursery	member-collection
product	builder	product-producer
back	quilt	component-whole
outsiders	pole	entity-destination
pack-ponies	string	member-collection
excerpt	article	entity-origin
cells	cavity	entity-destination
lid	eye	component-whole
comforter	suitcase	content-container
report	panel	product-producer
photographers	huddle	member-collection
artists	circus	member-collection
wagon	train	component-whole
sections	fraternity	member-collection
people	unemployment	cause-effect
imperative	authority	entity-origin
steel	plant	product-producer
duckling	farm	entity-origin
studies	questions	other
germs	flu	cause-effect
exposure	dryness	cause-effect
metals	environment	entity-destination
display	clock	component-whole
button	machine	component-whole
guide	roses	message-topic
beverages	benefits	cause-effect
infections	rash	cause-effect
content	users	product-producer
session	inter-loans	message-topic
houses	victims	entity-destination
parts	configurator	component-whole
tablet	patients	entity-destination
deregulation	damage	cause-effect
disassembler	author	instrument-agency
landscapes	mountains	other
tiller	boat	component-whole
coolant	tank	content-container
infertility	grief	cause-effect
process	interference	cause-effect
oil	sunflower	entity-origin
reconstruction	tsunami	other
bark	trunk	component-whole
acupuncture	relief	cause-effect
piece	bladder	content-container
jib	boats	component-whole
sounds	names	other
landslide	emergency	cause-effect
lavas	eruption	cause-effect
materials	mixing	other
sects	confederation	member-collection
feature	software	entity-destination
companies	liquidation	other
trillions	ventures	entity-destination
gel	sheath	entity-destination
lifeguard	pool	entity-destination
accumulation	hole	cause-effect
riffraff	characteristics	other
axe	lumberjack	instrument-agency
people	downtown	entity-destination
minicab	company	other
location	fortress	other
holes	slugs	product-producer
gorillas	whoop	member-collection
drugs	death	cause-effect
bears	hibernation	other
block	cache	entity-destination
data	system	entity-destination
bible	trunk	content-container
superfluity	goods	other
products	industry	product-producer
mood	car	other
crabmeat	can	content-container
man	area	entity-origin
backpackers	countries	entity-destination
activation	summer	other
book	psychoanalyst	product-producer
sun	irritation	cause-effect
pop	concerto	cause-effect
piece	composer	product-producer
hilt	smallsword	component-whole
birds	syllables	other
crash	explosion	cause-effect
pouch	marsupial	component-whole
dish	mother	instrument-agency
products	supermarket	content-container
colloquia	issues	message-topic
key	king	entity-origin
sample	vial	entity-destination
boys	chorus	member-collection
pinworm	infestation	cause-effect
profit	project	entity-destination
spray	rainbow	cause-effect
footballers	galaxy	member-collection
institution	deposit	other
hotels	club	member-collection
sun	cluster	entity-origin
meetings	tomorrow	entity-destination
girlfriend	trunk	other
ball	dribbler	instrument-agency
glaucoma	blindness	cause-effect
painting	wall	entity-origin
sun	evaporation	cause-effect
newborn	world	entity-destination
riot	deaths	cause-effect
helve	axe	component-whole
soup	yogurt	entity-origin
bail	reel	component-whole
brother	room	entity-destination
fluid	cup	content-container
wetlands	ditches	entity-destination
particles	air	entity-destination
chicks	clutch	member-collection
coating	candles	component-whole
sounds	serenade	other
nations	congress	member-collection
phone	operator	instrument-agency
heat	steam	cause-effect
vaccine	government	product-producer
allegations	corruption	message-topic
water	development	entity-origin
mason	edges	other
tornado	devastation	cause-effect
curriculum	people	entity-destination
identifier	cookie	content-container
bedrooms	cabin	component-whole
teeth	dogs	component-whole
tourists	hotel	entity-origin
book	trunk	content-container
coots	covert	member-collection
soda	cleaning	other
geese	wedge	member-collection
growth	roots	other
professionals	cohort	member-collection
run-of-the-mill	workers	other
conflict	destruction	cause-effect
head	composer	component-whole
air	dryer	cause-effect
son	embassy	entity-destination
bugs	fear	cause-effect
cards	pin	other
purchase	disappointment	cause-effect
rope	halter	component-whole
kitten	room	entity-origin
smiling	wrinkles	cause-effect
man	list	other
woman	marriage	other
narrowing	pressure	cause-effect
citation	reasons	message-topic
ceiling	oven	component-whole
writings	formulations	message-topic
concept	tribe	entity-origin
house	money	other
entitlements	property	other
filters	streams	entity-destination
walkout	unions	instrument-agency
steps	basket	other
speedometer	car	component-whole
text	potter	product-producer
passengers	airport	entity-origin
parts	system	component-whole
vaccine	plant	entity-origin
rabble	money	other
formation	dragoons	other
diverticulitis	pain	cause-effect
account	dossier	component-whole
sort	drilling	other
combustion	flask	other
selling	profit	cause-effect
water	erosion	cause-effect
dust	region	entity-origin
swallows	flight	member-collection
statement	singer	product-producer
talent	television	other
winds	cancellations	cause-effect
habitat	government	product-producer
system	frustration	cause-effect
cube	block	content-container
books	bible	component-whole
results	database	entity-destination
burlap	bucket	entity-destination
lorry	delays	cause-effect
loss	sorrow	cause-effect
archers	battalion	member-collection
lineages	confederacy	member-collection
debate	mergers	message-topic
feather	tail	component-whole
painting	crate	content-container
contents	liposomes	entity-origin
book	movement	other
colours	stylesheet	entity-origin
joey	pouch	entity-origin
stress	corrosion	cause-effect
rail	bed	component-whole
blades	scissors	component-whole
ascent	backpack	other
broach	user	instrument-agency
mulch	gardeners	instrument-agency
character	book	message-topic
flowers	vase	content-container
tree	forest	member-collection
pole	man	instrument-agency
experiments	properties	other
fins	ray	component-whole
relationship	studies	other
batteries	team	product-producer
rope	prayer-bell	component-whole
chairman	college	other
user	usage	other
pyrotechnics	fire	cause-effect
starlings	murmuration	member-collection
light	telephone	component-whole
bedroom	drugs	other
injuries	migraines	cause-effect
walls	microwave	component-whole
letter	pocket	entity-destination
overcharge	customers	entity-destination
bolt	crossbow	instrument-agency
diffusers	teams	other
gloves	inmates	instrument-agency
paragraph	writer	product-producer
cancer	cell	entity-origin
regulator	inquiry	other
aspects	confederation	member-collection
feed	scuttle	content-container
oil	cask	content-container
whisky	barley	entity-origin
boobs	outfit	entity-origin
negotiations	protocol	message-topic
statement	lawyers	product-producer
paper	bag	entity-destination
attendee	concepts	other
fungi	mortality	cause-effect
referees	panel	member-collection
letters	family	product-producer
flame	damage	cause-effect
review	work	message-topic
floors	cottage	component-whole
water	plants	entity-destination
manor	lands	other
perspectives	promotion	message-topic
adjective	noun	entity-origin
figures	unemployment	other
tsunami	havoc	cause-effect
marks	painter	product-producer
diamond	colliers	other
power	mandate	entity-origin
microphone	signal	cause-effect
jet	men	instrument-agency
treatment	eosinophilia	other
hold	ship	component-whole
gasoline	canister	entity-destination
bite	rash	cause-effect
therapy	injury	cause-effect
farmer	jawbone	other
stem	device	instrument-agency
design	artist	product-producer
crush	executions	other
grenade	sock	content-container
stick	plunger	component-whole
cathode	electrons	cause-effect
hive	bees	other
chicken	road	entity-origin
flyer	workshop	message-topic
stone	mammal	instrument-agency
law	redistribution	cause-effect
drill	dentist	instrument-agency
man	stare	other
letter	envelope	content-container
asteroid	boom	cause-effect
vaccines	fever	cause-effect
toy	box	content-container
bears	sloth	member-collection
carbon	plants	component-whole
accompaniment	condiments	other
author	sciences	other
cave	telephone	other
parts	freshener	component-whole
bar	harness	other
plan	designer	product-producer
goat	herd	member-collection
train	station	entity-origin
tabernacle	court	other
newsletter	work	message-topic
wife	work	other
steel	flatware	entity-origin
sense	language	other
kilt	outing	other
ferry	whale	entity-destination
body	wall	content-container
passages	monastery	component-whole
tones	mood	cause-effect
documentary	stages	message-topic
cheese	landlord	product-producer
window	door	entity-destination
tea	bag	content-container
maireeners	necklace	component-whole
milk	dairy	entity-origin
atom	site	entity-origin
bacteria	mortality	cause-effect
lining	jacket	component-whole
bacteria	diarrhea	cause-effect
gifts	suitcase	content-container
brushes	family	product-producer
book	programmers	instrument-agency
company	experts	other
funds	project	entity-destination
marijuana	suitcase	content-container
train	point	entity-origin
spacecraft	retirement	other
bank	bubble	other
idea	script	other
exposure	deterioration	cause-effect
exhibition	idea	entity-origin
films	man	message-topic
filter	dishwasher	component-whole
owls	parliament	member-collection
bouillon	beef	entity-origin
armor	beetle	product-producer
child	cradle	other
pyrometers	manufacturers	product-producer
book	explorations	message-topic
artists	phalanx	member-collection
poem	albatross	other
fastener	platform	component-whole
owls	stare	member-collection
sauce	guava	entity-origin
musketeers	regiment	member-collection
section	findings	message-topic
citizens	proletariat	member-collection
yuan	reconstruction	entity-destination
road	user	instrument-agency
asthma	swelling	cause-effect
mess	crisis	cause-effect
agency	supply	other
router	company	product-producer
artist	touches	other
resignation	byelection	cause-effect
parameter	constructor	entity-destination
door	bathroom	component-whole
company	negatives	other
register	cashier	instrument-agency
cartload	groceries	other
bomb	perpetrators	instrument-agency
boom	sailboat	component-whole
key	mouse	component-whole
forepaw	dog	component-whole
discharge	earthquakes	cause-effect
rivals	squad	member-collection
rivet	truck	component-whole
floor	cottage	component-whole
photographs	frame	content-container
staff	shop	other
concepts	science	entity-destination
millions	research	entity-destination
speeches	relationship	message-topic
debate	purpose	message-topic
junk	boy	instrument-agency
commitment	scholarship	other
consumers	collapse	cause-effect
opinions	groups	member-collection
refusal	conflict	cause-effect
scientist	inventor	other
argumentation	speed	message-topic
picture	photographer	product-producer
assessors	community	member-collection
overdose	collapse	cause-effect
members	party	member-collection
comradeship	veterans	other
article	movies	message-topic
burrows	birds	product-producer
attack	case	cause-effect
department	company	component-whole
paragraph	efficiency	message-topic
alcohol	doctor	instrument-agency
hawks	stream	member-collection
fiddle	chap	instrument-agency
strap	polyurethane	entity-origin
poets	subculture	member-collection
actors	cast	member-collection
scientists	desert	entity-destination
caravan	depo	entity-origin
process	manufacturer	instrument-agency
charts	results	component-whole
book	history	message-topic
honey	bees	product-producer
impulses	heartbeat	cause-effect
physics	turmoil	other
sugar	factory	product-producer
binoculars	scientists	instrument-agency
surfer	wave	entity-destination
mountain	ocean	entity-origin
alphabet	brothers	product-producer
dehydrator	drying	other
residue	flask	entity-origin
mainsail	boat	component-whole
creation	intellectuals	product-producer
markets	business	cause-effect
album	folder	entity-destination
pioneer	scratch	other
torque	driver	instrument-agency
website	sides	message-topic
provinces	union	member-collection
cake	lemon	entity-origin
shift	plant	other
contraction	pain	cause-effect
comment	students	product-producer
wine	grapevines	entity-origin
assertion	company	product-producer
balcony	apartment	component-whole
handful	countries	other
report	mission	product-producer
pie	poisoning	cause-effect
revenues	programs	entity-destination
acid	species	product-producer
running	injuries	cause-effect
scientists	disciplines	entity-origin
gas	metal	entity-origin
letter	trunk	content-container
colorants	rashes	cause-effect
books	library	entity-destination
food	scratch	entity-origin
screen	television	component-whole
deluge	flood	cause-effect
unemployment	alcoholism	cause-effect
foxes	skulk	member-collection
message	capsule	entity-destination
design	office	product-producer
pilot	geese	other
scissors	ease	other
statute	dominions	message-topic
lawyers	knot	member-collection
debris	atmosphere	entity-destination
tongue	lizard	component-whole
data	set	entity-destination
craniopharyngioma	bone	entity-origin
keyboard	player	instrument-agency
engineers	regions	entity-origin
bedrooms	house	component-whole
chin	pug	component-whole
water	seeds	entity-destination
tools	job	other
constitution	founders	product-producer
veil	doctor	instrument-agency
widgets	problem	cause-effect
hole	academic	product-producer
infusion	syringe	content-container
